Holder Address,0x20ef84969f6d81Ff74AE4591c331858b20AD82CD Token Balance,0x20ef84969f6d81Ff74AE4591c331858b20AD82CD LP Balance,0x3e43cB385A6925986e7ea0f0dcdAEc06673d4e10 Token Balance,0x3e43cB385A6925986e7ea0f0dcdAEc06673d4e10 LP Balance,0x2b0772BEa2757624287ffc7feB92D03aeAE6F12D Token Balance,0x2b0772BEa2757624287ffc7feB92D03aeAE6F12D LP Balance
0x91caf2d59f7e99fcf3ba8abec0a7858343875546,0.000000714786438039,0,0,0,0,0
0x19a65785fadb3579a637f0b177999b53cc8fc592,25407.199005074897286249,0,109283.994801895765704103,0,142593.545078541385009885,0
0x396eac1d51be794f7a92e22db304e9ca6ef92439,0.000000000000227374,1422.975852681882543038,0,0,0,0
0xbffdb4d809a41c5a7e8e7fe9060887ead1920622,300,0,0,0,0,0
0x67c6494bf8c560ea8c3fce131df92a924e3a549c,116.57276537245751058,0,0,0,0,0
0x9f777712300f948adf69cd8aae50dd3cad64f3b5,1519374.51881603617221117,0,0,0,0,0
0x2cf5b89fe34a18a73c82a1bd30cd61cb842afe75,25393.347727183710958343,0,91363.243289670150261372,0,0,0
0xc82853d743e5953666d2aad5f1541a5edb0f2a6a,5.407894991671128082,0,0,0,0,0
0x6953ee61e6f1385a6325bc4e9bd0bb9db1ec5daa,7617.73019252873473306,0,33106.02371264297835296,0,41880.065781768935266882,0
0x61b91f6c0b53267d75eedaa9109db0e773ef83f1,3344.133737469396692177,0,0,0,0,0
0xa61301a5199671ab6c5d2e21c718fddbdab778e3,53111.575838851407752372,0,0,0,0,0
0xdb2a1b03a7e1877349d81600a434299fd4990e8a,92062.533932251040823758,0,0,0,0,0
0xfd5e0b57bddf6334e3ad67f2caf98f12b0adfc82,373.6510672474072976,0,0,0,0,0
0x5d386c25b2b112169631ac46dd0a40d8d79e42ec,792.355352263094914633,0,0,0,0,0
0x17772ac7e86f629a93c3e63930bea414db45546f,8101.371560023381789506,0,0,0,0,0
0x6ae6414e01723aeb83277b36ac6bebc44a067f6e,0.000000000003637979,0,0,0,0,0
0x368353583fb3ec54fd8b235e48955e4022e6709b,271.084993654046513711,0,6595.760216580745691317,0,0,0
0x6b72e19f4a8cb21ac6e9cb8ce5e4b6d86993683a,22387.869927993251621956,0,171592.28334110596915707,0,78019.886155431406223215,0
0x344d82a42fd9cfca4667a36c4baf96a6509ea5e7,3896.037962374800372345,0,0,0,0,0
0xad46a3101fb0d9ebfbf304d956d2cbd13816fa44,220679.281275323213776574,0,485295.325054411543533206,0,596594.429584479541517794,0
0x8ada3d85342c3d17c768992a56d39aa733b5b38c,25005.180110659301135456,2414.581471494082052232,115184.244494485887116753,8587.314460445319127757,130409.511465532996226102,10843.285780723135758308
0x90cbe4bdd538d6e9b379bff5fe72c3d67a521de5,1.116628886140063504,0,0,0,0,0
0x4a795509a521d22123a66317708698e81d147714,3564000,0,0,0,0,0
0xebfe4af2c4e01e7fb89164c24f6555ed5889635f,1056.04642691280650979,0,0,0,0,0
0x85c77c52ddd42b7dc88b1c4c47b736804b460e23,83.46291654080313549,0,0,0,0,0
0x712869e688d974c0451b9d2a221f00edb5665f7e,312.002087630811729468,0,2864.71206835558405146,0,2404.509064693062100559,0
0xadc2be713551a8166b508eed791c66fead12bc52,311.493916789429931669,0,2908.744056913303211331,0,2387.884447520133107901,0
0x06eb3b9168a248ee3ec54fc650ae51a5780f1427,1183783.846979926573112607,0,0,0,0,0
0x3ed5f464a3cd3c5f0c011a6977e2117d3d730119,616978.86101544345729053,0,1000000,0,0,0
0x4f77ae0f00ceaeca091f735179eeeb6749ca4010,0,0,0,0,7926.375010769615983008,0
0x9853d3c0c234d836614d5df0bc0e479def13690d,432.707763998722157339,0,0,0,0,0
0x253d2559c139677a3964795417117235c0454571,7940.28752658727717062,0,0,0,0,0
0x1abe2c9d1e0f0312493b8cc328fd7d4582432979,0.000000000001818989,47511.962029279311536811,0,0,0,0
0x96a6f29ca861b7420c586e070fbc767e357ba821,0,0,43326.603224542421230581,0,0,0
0xb4f7482c5df2dffa870a2914112140082bd09931,278861.463346447970252484,0,0,0,0,0
0x70051d31383b60fed888b37c94e78048e915b58d,874.826896323196137928,0,0,0,0,0
0xfbfc593367b8de06403f1698b9f14aa3105cb3ff,6462.156990262753424759,0,0,0,0,0
0xd34489ecac1330844bd40b459a7f0a23171a5969,216429.213924562587635592,0,0,0,0,0
0x211811bb66be5516f76ddb99d375245261d5cfc3,0.000000000003637979,12594.512938827143443632,0,0,0,0
0x688d4b23c0222608d3c37d48a664c1994f79240f,110273.650443044636631384,0,0,0,0,0
0x9e565a6760e3bcf3eda6e6d1efc790e99981c217,977.488968453339111875,32403.459027305252675433,0,0,0,0
0x8e4d0f54a0fb118327fdb498416bc9540d20c549,7609.224005507332549314,0,36932.295818170161510352,0,0,0
0x56d68ccc4d5064e5dbdaacd1729bf6dadd50cc8f,0.403958873732335633,13018.073658349858305883,0,0,0,0
0x2e1ab482f04a50a05877cd7ee31ca635d9d089d3,88.07018725563757755,0,0,0,0,0
0x30e450eafacfdea0043029c177532109296024a9,0.857023920508241943,0,7.710622589148657724,1931.752282440538238006,9.454348522905419827,11594.955248783648130484
0x1f749f1093a3ed624422a756baeb40d8b830068a,7294.888079888998618117,0,0,0,0,0
0x234888771f85ebc269243079e76baff666105e90,47952.915304059519257862,0,0,0,0,0
0x9dc541b3a82027175387e78e7e2308b8a92d6fd8,10585.170550764029030688,0,0,0,0,0
0xb7e8ac436eec24dcaa2ed0c908e7e729a1d45e25,726.962443104964904705,1765.720826232778108533,0,0,0,0
0x51c9c3e52778b569dd1295f6c5854879a77449e7,0.000000000002820087,9940.099295829189941287,0,0,0,0
0x965f2225bc4657ad9e1a892e6299db312f2d5588,825.562589595203007775,13090.091188894388324115,0,0,5105.747907727771234931,24344.357011484240501886
0xf17686d65f77782dffbb20916a8aa64bba3ea668,22316.023986005544429645,0,0,0,0,0
0x5c469c7ac2099c789e9bd0033b6571058782f3ef,2339.965714763773576124,3072.196625810289788205,0,0,0,0
0xa1183da186c8bce89356f7fb6497482fb3db5b41,5000,0,0,0,0,0
0x01e5b3246b972cc6d5732cd4f00fce57a31ffe31,339888.398404352716170251,0,0,0,0,0
0x80549548d58fa60be4883fc7461514d86ab678d5,36.445586177479128764,0,0,0,0,0
0x6f7b4902bd55fb7b3be7cad3dbe50340b4f618cf,0.244098686470465509,0,0,0,0.132588386921725032,0
0x08159c8c593ab2987e40c6b93d524b9d234565cb,0,0,450850.063132749230135232,0,0,0
0xeff7a55ee412d204285ef039622715e9aa139b1f,0,0,618487.253092770581133664,0,0,0
0x359a5a5b94d51d407a2bfdbbcccbaefe6b395e4c,10.575838044347392497,0,0,0,123938.106108395906630903,0
0x1062c1fda5378d1f7a3c946e66dd9bfe25570195,0.000000000000454747,0,0,0,0,0
0x96dafc16a42db1206d550159387f73886d7d6600,0.764401336092536465,4942.568639671398159408,22.505197101925432435,0,0,0
0xfcbaa1f02b52718fe011f426c10bf8101ac013bf,7.456174834460398415,17202.848840930451842723,0,0,0,0
0x4c019a1c4432ac758bbb1523f4c626b82a9ef978,53741.578626088819873985,0,0,0,0,0
0x88b6a35cf8996fb91cd5cec7816f88d6b686f108,0.000000000000113687,0,0,0,0,0
0x201d20f3b423ff159056d7ef446ac875898631e1,463.248129056807442794,0,0,0,0,0
0x31b3bebfd2e7e4a0328f1e7137caf41b86d81950,43.299563729439533688,0,0,0,0,0
0x8961962e904c2e60e03b02e1e5c2a248e0f92147,180877.65739041255437769,0,0,0,992406.930186208453960717,0
0x590cb1de1acfa5393bde4425a9cbd6d28bed1678,2524.76317644652499439,0,0,0,0,0
0x744e9c2276f3f47f7e204fd960f94d711c84963f,10324.189082312219397863,0,13083.363031377964944113,0,0,0
0x90f413923e83eaa3a88754b84eb8a2d33b621bb0,85124.110449327243259177,0,0,0,0,0
0xb4597403c2278d34ae819f7473274a46d154facc,8206.865495478255979833,0,0,0,0,0
0xbc5dd9623986e948b676e3854ed47c5470b7eb70,16.655432301546198914,0,0,0,0,0
0x3a828f5f7ab86f37dde2f6c6482150c8919d5ff8,8.417991165990315494,13152.11763700433766644,0,0,0,0
0xa6660dc7ad827b87b12404b0df5664f4e97a5cf7,7516.502372377474785026,0,0,0,0,0
0xe61d80e24bf54f4ea0143cf6b5262dc64e9a2929,126882.240860563528258353,0,0,0,0,0
0x3d5d7e9aaab373455eb83b74461d504591f0f5f3,7862.568916141249246721,0,0,0,0,0
0x62596eed570c6f9a7213758f2ce4fd2ac17e6fe6,10,0,0,0,0,0
0x5972bf9c7907732990f04eb4d0d1ca5cb9a62e3d,0.000000000014551915,43131.446531076631799806,0,0,0,0
0xf9db8422d86d80b835d4afc98ff71880750259d5,1548.286904986252466188,0,0,0,0,0
0x5174b767f715e53b207e993958e8e0018fa371b9,844.280962567514052353,0,0,0,0,0
0x9f7bd570b762c62d56797cfb56a64e202f66a50c,625000,0,0,0,0,0
0x105a000a4e052f3d293a3fab8187cb0c27409447,530.106318958219276283,0,0,0,0,0
0x17bc0df3b03a507839cc64bbbd00dece59d7f2a1,637464.016883044154383242,0,2602239.583657989278435707,0,0,0
0x276528ee28e808b8bcc3a660ed3ca0e3a368ed78,85491.80597386509180069,0,439910.285505069768987596,0,952500.56261523615103215,0
0x735ff2d0618ab71b650471046c28c7341e383b02,0.000000000003637979,241.141446641846243892,0,0,0,0
0xea6b5d45f249a63209144e2ab026f5ebafe64f45,108471.519592922108131461,0,0,0,0,0
0xd3652929a0f296a9455595dfff7e3433c7d5f573,0,0,0,0,0.000000000007275958,0
0xff1bd9be3937f98fe2f2b0de0dbc38bed8df08c7,8928.264875947668770095,0,30358.653245954174053622,0,31662.09952218969920068,0
0x1d30f5062991e5a00ec5472e934550e92b96474d,141.098859961468406254,27369.368433586107130395,0,0,0,0
0xdb9802f02676a129b5a5d45d31374faac4f4cc35,5165.189809173187313718,0,0,0,0,0
0x427402ccfcdb7e735e73b685a455df3cb1fadf56,836.771445670712978426,0,0,0,0,0
0x0d75e8d38a2594d91e3d93181abea4cb10e44a7d,83190.09947853816265706,0,0,0,0,0
0xeb27e9994e08fcb35b397a185245b0026d240546,2058.895872920292276831,30.600225521177634391,0,0,0,0
0xdc61ba62284e03e6f94acf442bcd992a2610c778,0.000000106562310979,969.526904767265591545,0,0,0,0
0xd6c508bf20587e6eb70ac75c578ce3b752fc8ae3,827.568458921756473501,0,0,0,0,0
0xd8dc5f60f8672ee21fdb2230ec489dafe13bd5ad,2.893069181371419774,0,0,0,0,0
0x31ada1a47c102142fa1e30fb1d9c6adb6d5a39b6,1232.802890770549993249,0,3533.692592997153496981,0,9421.133256613857156481,0
0xb67c21c44fbd66aca78e93f843d8bde98af73762,4126.491310895065907971,0,0,0,0,0
0x9135b214e470245426bd9c41d67307df2e709f4b,0,0,0,0,60502.368517953633272555,0
0x4be5c51064013d0bb95994ff51760d8244ae1239,867.536428131087177462,0,0,0,0,0
0xe6c0f0335936ca51770bbd2f8f4c644d1908b1e7,2716.784455642182820156,0,8125.151407314264361048,0,10724.734825097750217537,0
0x8c213983dda81d4f311b431da912f804ec34f3f0,0.000000000001364242,991.494263766491485512,0,0,0,0
0x8b3b9174d8b2854481d17ed237c9c22c7679c4fd,4582.08521909485807555,0,0,0,0,0
0xd456e8392d5b17684fa10bb9f99ef6451d3097e5,1150.938167398109726491,0,0,0,0,0
0xf5d4d5c43659d2ad11c446becf71124a96b385d0,10591.509527336636892869,0,0,0,0,0
0x768e92cf04263dbab3418af9a7166b18b76f305a,865.943556350829226176,0,0,0,0,0
0xac30ec308b01e99a9331c3c563dcf20f53ea89a2,48350.338910578204377089,0,0,0,0,0
0xca521c2fbdbcd0f5bb944045b966b967e9e204e9,249.932907561468482527,0,0,0,0,0
0x86dbc8ad9722041fcfda007a54b85d5492a94936,0,9771.114893785050298902,0,0,0,0
0xba1e8eb3628a2d8b2a93b707761f50ead9134635,10687.778491972347183037,0,0,0,0,0
0xe84348db43064ad066835130337b37839c3e94c7,0.000000000001818989,0,0,0,0,0
0x886f3e36211bfe593cb78fac53f7d082caa50361,2160.897929381973881391,0,0,0,0,0
0x79a7f3c02073f6f8d87909a322c362123fdbae22,0,0,250686.80032074244809337,0,0,0
0xace3371545521ba5bb1bd1555d360c680e835eb0,439.654373553950051701,23348.781951905330060981,0,0,0,0
0xffb326e46c4d171ea4c613c84fe35b2fee8112a5,0.212512408077600412,0,510899.999999999883584678,0,0,0
0x308167fe6813f51b48827147e0a78fea5c814212,5070.420568273886601673,0,0,0,0,0
0x110f97ce2979e5a729034522f95324abf193f9f1,0.009455198065552395,28671.209253620840172516,0,0,0,0
0x726fbb6a2523a08f21786aae86877fb3e630bf17,150527.92194995962199755,0,0,0,0,0
0x2211d1d0020daea8039e46cf1367962070d77da9,17995.49401282960025128,0,0,0,0,0
0x2130c777f488bb5cc1b4054dc3471212635018be,133206.982358670473331586,0,0,0,0,0
0xde0f35322345d24b1fdff3059a542419443c3b0d,1.730706757146725172,2400.021903237008700671,0,0,0,0
0x17a1523df839d5edb1d500881fbbb2714a48ca60,652633.819736971752718091,0,6724657.40375731885433197,0,2541050.065012992825359106,0
0xebe16b33c614e965e587efae0d1e59f215a63b5d,39.144630017814563416,0,0,0,0,0
0xd54749684749f17fc5b2b10006493d0d48902f32,32639.739460843287815806,0,117835.003612757805967703,0,0,0
0xffa2a5df15b20bc6570a4fa45b886786b3dcc092,802.491067643627729922,0,0,0,0,0
0xe5d1a5dd5128bb4451780ea3e886950a121e2ea2,173173.297670204046880826,0,0,0,0,0
0x63e6be869a63ad9d378539bc942e4d6710c08f30,0.469676158885153905,0,0,0,0,0
0x46b0fa4fdf2e24e9a3d62dc10fcc576f1af2e2e0,471.988093638510406436,0,0,0,0,0
0xfb735452629b6bb1238f3f2d6a009631d462b67a,6902.80301310657250724,0,0,0,0,0
0xcc69da28c01488e5ac2a7e1376226ed00e6a544e,234419.655554201599443331,0,0,0,0,0
0xf341c76d256d4fa386a685090ec86f534b769678,0.00000000002910383,0,0,0,0,0
0x4176da8481a6383e5b4e6902440d3823f587b4d5,14874.691845168548752554,0,0,0,0,0
0x4bd0331b142790f330b588429349ff7ceff2cc2e,0.000000005835829597,0,0,0,0,0
0x4a22a65461be375505a530aa801c545ef9d42f5e,97.025556757379732176,0,0,0,0,0
0x31c2653ef1d93ab3c90180c698a26124917d81bc,1.964417631990487134,1430.239049583118458031,0,0,0,0
0xb636ef1a8aae887d4f07f5be2cab3b275cfdf2e2,1166.322029689902137761,0,0,0,0,0
0xe08ccb846711fc1e5fca5d0c59c0dfe4b5044f9f,986.462493770435344231,0,0,0,0,0
0xb209de3642395c0a6e75dce93b7b86eceee9026e,2298.653443907455766748,0,0,0,0,0
0x240a05e0c715d274557e57fb0e68baf21bbe1414,1072.9151473137890207,0,0,0,0,0
0x14b561afe24ba353d1c8e23c92c05f1b6a1273ab,4061.949794331752855214,0,0,0,0,0
0x1d9b0a102a0afd785cb263d29f68f7569d6e5fbb,361300.848448031756561249,0,162560.916867533785989508,0,207855.278671317006228492,0
0xe32ccc298414bd22632030398468d3cd3c6a540f,0.000000000000682121,0,0,0,0,0
0x8dc62ba09159b1b4a5b2e1b19288f1257501e4fd,90005.130020810014684685,0,501255.04961069393903017,0,349976.605171545117627829,0
0x8c8910e0623ba5bea1e79c409adbf57f21b377be,180954.200880252872593701,0,767726.327333420282229781,0,822534.391553160268813372,0
0x4c7dd6072e3b744a3dd55176ac4bf1a6aa4d67db,71206.624900761598837562,0,311501.590810722904279828,0,0,0
0xd2d85780328c230cdf14555e8da8d05cb1fd835d,36634.585230125783709809,0,116115.865851838010712527,0,0,0
0xdd0f06717b4c4417ea9b4b7c4868d597715574d6,1312.41578409802036731,0,0,0,0,0
0x476e9f3eae79fcf2975f2b7f907c769513fac234,26.733422666952510127,938.832864894914791876,0,0,0,0
0xd6f016ad5e1b51e232d8fad03fa798e5249610b9,16013.177067229651584057,0,0,0,0,0
0xa5017dfe4a711a84a5ba9ee9730a3bc360a31aa1,1950,0,0,0,0,0
0x80b26412d9ca8c1ae1335137978d65d0b4f06b00,37035.360821150963602122,0,0,0,0,0
0x73f6394b5f47ee617bd8bcabaacb40917735a017,1453572.607630871701985598,0,0,0,0,0
0x44e653dfddde4ce6e87b93b3c3c7021c0f3eeb59,7188.541005201107509492,0,55430.568725064775208011,0,176660.907259697502013296,0
0xff19e83d286f43472fcdf5a644386eab1686bb52,31744.992152177517709788,0,0,0,137735.493586633412633091,0
0x47693c46fb24ab46360d8c79089398675bec5814,131880.374608130950946361,0,0,0,0,0
0xf7428769ef935705b2b8f3bd4f2507bb93c5f0b1,105.54704172284802155,0,0,0,0,0
0xa01373ef0625f868c6e0ba0fb6ae19b754cf5d61,0,0,0,0,0.000000000116415322,0
0x89d8c0c9dee303ed1f2475dba69178d8a6478877,10355.111112349473842187,0,0,0,23249.08033078598236898,0
0xe9a9c837b8918efa22f6e801ae8fd867ce247126,20735.871111063068383373,0,0,0,0,0
0xb594e5551cb104ceee523ebbb3c4686a0638f73e,3251.394276552020073723,0,0,0,0,0
0x98bb531f853a4e08cb683d3c2fb81ee80845bde0,668698.573855415917932987,0,0,0,0,0
0x5b0089d51f010514ca77247725b9f4f5b108ad4f,946329.57449450227431953,0,0,0,0,0
0xfefa80407dded2a762429e8712bcc8ee2a0b46b3,0,0,3880045.707834880799055099,0,2698792.178963866084814072,0
0x8caf3a3994a0e0621e9c3e3f2bdb1605efeb8edf,8.972114660438940348,0,34.277663787913603244,0,42.393239512927735291,0
0x8272aaf30b9813dedb2bcb0a077281512a9d2ab3,356.50594352617235927,0,0,0,0,0
0x473aa33dad3db049a17f197da5d91c7fee818dd9,0.5,0,0,0,0,0
0x62d9411dd6f93e686cf39b557cc261cf3d088a74,34793.735832585327443667,0,0,0,0,0
0x191ac84067db87283a1864e1c606e9d51c32f511,288.894763973349483877,0,1149.531418850850968738,0,0,0
0x352a3666b27bb09aca7b4a71ed624429b7549551,0.789182255145417066,0,430.670404921645456398,0,0,0
0xa7770bf6dd252985e070d6d4a81e158020aa7ba9,346546.468305007962044328,0,1105917.610586597584187984,0,1422191.275582321221008897,0
0x669e689654f1f2aa93145e358ce02599acb11d58,107679.226138985264697112,0,327254.621452850755304098,0,399727.420893410861026496,0
0x78f6f566eb522e95e94695a9b76a25567cd1849b,0.000000000000454747,1479.658707229766150704,0,0,0,0
0xa5d224b43eab837aa2ee9c6ed727f1613f301a5e,8600.750686855419189669,0,0,0,0,0
0x0f8a56b2dac3477f2c6babd35641bdbedd2d75ba,530.055921543524277695,0,0,0,0,0
0x82d83629f48b690226af91547cbfbfc8a52b73e6,871366.459517912706360221,0,0,0,0,0
0xb8d85da0a4f1ae703e1fae58128c2ebec8b639fa,14.948180416155098627,0,0,0,0,0
0xbaed9e586bb8c71907fae625e09a033418b6df9d,1194.832583197656049379,0,4574.338394629191498097,0,6785.52953946416528197,0
0x63e9f617cb87782dd6c6f51efffa186620c6eb61,0,0,0.000000000007275958,0,0,0
0x5a9c734d86b596b381d042f63fe5fc98c7149ee4,204286.287437341117765754,72576.648737430892651901,0,0,0,0
0xfb0938b85c03c6392420c573fda6e9ccd5b1c566,179354.893255437025800347,0,0,0,0,0
0xd980b47c457a7bc12d32033a29b414e8f105a1af,168425.861349950428120792,0,0,0,0,0
0xac4515df427169c4a2e1998f414ea2d545ca7d91,2985.219308221865503583,0,0,0,0,0
0xb0f43259fa23a33aa41392d6081d47f55590233a,29616.416008113817952108,0,0,0,0,0
0xeb0d8fa5594f80bb09363a6381a6dd8e2eeba247,5878.590663494534965139,0,0,0,0,0
0x45c332c552341d963cbb27bffe844abb7b61bad0,911.859302456878367593,0,0,0,0,0
0xcbf977bdffb2883f506084a10db9758e4a3ea659,20188.530265314770076657,0,0,0,0,0
0xa9cf5ad96381b03fa28dfc4eb9af34393d112f40,321789.972251592960674316,0,0,0,0,0
0xd46a0a60f29c036113c29f0e16abff39dbea8255,0.000000000001818989,0,0,0,0,0
0x73c96043e755c06f2610bdb15f9ba5ed0114c100,1711.146808573969110512,0,0,0,5599.714774359553302929,0
0xb181a43571c0bede26da3335ead70943c8e5878b,170.438300921495624607,0,1270.175383860280135195,0,683.831389056280727345,0
0x9f7447628304a41426bf8e816fc9f04f75e6a135,2955.249651499618721573,0,0,0,0,0
0x1436563022e4f4388efb5eecdeb5ca405c39b120,521.294089114217740644,0,0,0,0,0
0x99d4f128e15de74d28dbecf7b5a91426a92e0f24,2038.728628836505322397,0,0,0,0,0
0xdf024f74ff98f868fcaaae22725bb60404462e8b,20024.877760724099061918,0,75453.597268586570862681,0,0,0
0xcf1c0ec07687c93542ab42e79172c32832ff3ec3,2500,0,0,0,0,0
0xb198a4acfac89148b1f0475910441c8ac639eea4,38972.154791193628625479,0,0,0,822982.960606928798370063,0
0x669d0cbeff98139778581863c9539ca6b866f148,4044.110661829497985309,0,0,0,0,0
0x34398337092ee63e95f62f2461afac5f45a1ace8,38.444484066706813508,0,0,0,0,0
0x3e56de83c9c4cc37f674268831b933f3033318c6,50029.569182808983896393,0,0,0,0,0
0xe6f3b1e6870a2931a4206cf7fa0f9610300989bc,15701.870310815127595561,0,0,0,0,0
0xe8a9fe7f43f2e36e1d3b4f6c733279daed27ffdd,378264.550381051143631339,0,0,0,0,0
0xb3424260592746c792f5cb052f899aca55b98930,2176.063967980868710583,0,0,0,0.000000004566572898,0
0x7b861609f4f5977997a6478b09d81a7256d6c748,915.168462483778284877,0,0,0,0,0
0x90586609a0ffae461141da0b7a5186e9a0e84b37,0,0,0.000000000058207661,0,0,0
0x992007e4e23949e54b13d34e4ae27eb406ce351e,83977.259617976160370745,0,0,0,0,0
0xcf42c25c0ae95cfd96b32ae88ba3ee7363c7b31e,66.73092113876964504,0,0,0,0,0
0x45d2bfd9106271cb13386a69d2d795065b0ae44d,97810.396145668768440373,0,0,0,0,0
0x94ec3751b68c98d1f9d29186436883237c76dcc6,0.000000007017433745,0,0,0,0,0
0xc8884b1981dc6c0699b5b6ae8149941f86a77308,15825.983474677001140662,413494.688517475384287536,0,0,96453.586169728776440024,0
0x10b910b7ffdcf7d69f731783eafc9be87b6f9512,0,0,148082.875534136779606342,0,0,0
0xe673a128d565ef8b5a047789b326fbe61b2b6475,9094.398165650785813341,0,0,0,0,0
0x135a5c3be0c11716e52062e06f77cd5fe8928d0f,1014.220534579567470246,0,0,0,4704.168576652446063235,0
0x3c28182d5a7b5535efe2fa8dfe771ba3972c0b87,3500,0,0,0,0,0
0xd3c45a5b9aea1cd78c7a2527012bc4acec9c8050,10062.254506101524384576,0,0,0,0,0
0xafc56243a5de825f798e384e45ee000f70704124,26744.741656611990038073,0,0,0,0,0
0x884095de064e238b325d619b3ba38cc2223cacd2,9906,0,0,0,0,0
0xb18bae7504e173cc1f89dd105cf0492951c006c5,32364.055296607115451479,0,0,0,0,0
0x5716c656d2f2bcde7b0d72e1ea8e7515944f9a53,22777.613419360997795593,0,194928.258931233693147078,0,0,0
0x2f55a46c55019f5b968698b501dcd94537321f5c,7945.12920574058261991,0,0,0,0,0
0x05ce03ab61237282bd80c4f7ffbefa3bfaa432ae,2952.974342700679244444,0,0,0,0,0
0x9f50183812bf7dad0967e6cb42aa041919c13026,169092.628004075377248228,0,0,0,0,0
0x65964a06e63482c6221a5eb5cf9f88a489840992,6.042451023241960151,0,0,0,0,0
0x8d2f00d79c4edd0806be42fc53bfbd4ba29c4cbf,508.590564823743022771,0,0,0,0,0
0xb0748a47fcbd8a2ed37f5909d4b3c3a143deb41a,103.976636844460898601,0,0,0,0,0
0x56ac36948f20c78c015f295671e72f5f630e880f,520.808218419580043701,0,0,0,0,0
0x728e7dce4253bf1041aa4ef547b005d53a4accc9,1039.842559264365036142,0,0,0,0,0
0x7e18647bdc9e43c9766015b290274c13ffa08d60,523.876873980930213293,0,0,0,0,0
0x5b40900013337df8bcbaa80bd7eff30b9e675342,537.563398355807862572,0,0,0,0,0
0x1415b69b2dc45e9ea8d309ef95b87deab2a173fa,0.000000000000227374,5303.688433950725993782,0,0,0,0
0x224956bc7cbaa9023d6596b58d0d991ee351019e,545.057249262043569615,0,0,0,0,0
0x0f1462d611b7d96015819a17079feaaa16fe5ca9,535.283473080349608608,0,0,0,0,0
0x06b7d9aab33ead91e42092950860a95af2b17a00,514.109647442163122832,0,0,0,0,0
0xb34b83c29ec4df591beb70efa1713f7d9e977717,33615.432233453946537338,0,0,0,0,0
0x912064700cc53ca921992a739e4510f9e060edcc,11275.825528819019382354,0,0,0,0,0
0xa90f5b9a1b3b8a4fc179f641c23c68e4d561ca11,0.000000000000227374,894.544884582968961695,0,0,0,0
0x6a91f2c62a21958df86915265bf21b83b120c577,178047.287353137216996402,0,0,0,0,0
0x42a638af89571046013e7c86c32fb01e95d5d35b,94365.080701799670350738,0,0,0,0,0
0xf1cc2f3047cd31edad0b35de19b45830d2a4e281,5162.847027822884228954,0,16000,0,46882.704257896846684162,0
0xda2467b48ae28cd040ae49feb7846c856df63a49,34675.311954781886015553,0,0,0,0,0
0xcbdaf845a567e1988131bfa56b79816438471998,0.449388374359674825,761.292402801745424767,0,0,0.000000000000227758,1361.747417985087167835
0x0356d0a5a021899db91d5591c0ecbb391c218fe0,10519.268993308554854593,0,0,0,0,0
0xdf809df839c8bb8b9c1e22a02970949633e56fe9,2020.83195556985924668,0,0,0,0,0
0x397b678a9c744f8aefeb3294a2f3ba351157cc4f,1086.30117544065092261,0,0,0,0,0
0x4706cf76b3860c706ec00db15b076e4d213669e7,11116.544899909809828387,0,0,0,0,0
0x831a97e402955efb4c72e96b80490a4e45a1d02c,100.499454000854669289,0,0,0,0,0
0xfb3ca63b45c90ba9816ebfb71090917f4b894747,9612.234754255334337358,0,0,0,0,0
0x6d2f7394fbf7fb75ada880e880968e9b1f6a9fee,100005.586172255571000278,0,0,0,0,0
0x3aa22048fd4a28ad298a0fd6f17b78bae48d68e4,1609685.361858435906469822,0,0,0,0,0
0x524cb43539bf8c039740d13308904e5f338aa42a,12694.082629926826484734,0,0,0,0,0
0xe79fa130d59f4374679f54bbc3f9eab69ba4dbd3,50,0,0,0,0,0
0x33855ee9ed442a2a761ad10701d6fc14ad787e2a,24654.318138800543238176,0,0,0,0,0
0xc93f7f1e88ad72c93f481cdd3e62ffcc3bf61cb1,46614.160176117999071721,0,0,0,0,0
0x98e17e9dc61f326812ef641f1b0a93159fadf181,45207.833757772226817906,0,0,0,0,0
0x8f29da7ccc6437625ba9f9e598d596c612e0da5a,0.613050256828501006,0,0,0,0,0
0x16565ae88e525e0f824c57ef92fab18c0cf90180,2016.017656359550301204,0,6909.957978704880588339,0,0,0
0x6c4e74dbc6da962f31b8a2637b6b6b89217e6ca4,97.172333175822359408,0,0,0,0,0
0xabd118a524b1d5c440106b2bebc5b5c927fd4acc,4485.34661409012551303,0,0,0,0,0
0xd5d85e33babca9dcf48a3488851885b19cf518d9,216.384622173385707811,0,0,0,0,0
0x99391c6f4d33ddac56e0856db4ef0013851031bd,72717.558941419891198166,0,173375.488098082976648584,0,0,0
0x7addade6458001d192b5fd955cd6413216169dae,20837.64347950711089652,0,0,0,0,0
0xf0d71b28bdc16c8ff847d8b36957b8cf710e71e4,2384.790930072677383578,0,0,0,0,0
0x10ea4664aec4c4d31844507a85a03213012e63ea,0.183019244755306981,426.465055330137658984,0,0,0,0
0x5f8b9b4541ecef965424f1db923806aad626add2,10723.112455778073126567,0,44992.83694033142819535,0,0,0
0x1ced690de58f530025310e84eca86c9ba1649f8d,1391.410894841054414428,0,0,0,0,0
0x3eeffd843a65f7e3510f91b5401d0e41522c9488,21781.563943836041289615,0,212588.084603670315118507,0,0,0
